,year,imdb,title,clean_test,binary,genre,age_rating,budget_2013$,star_rating,director,cast,writer
1123,2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,1,Action,PG,49216810,5.1,Robert Rodriguez,4.0,4.0
1124,2002,tt0253754,Star Trek: Nemesis,notalk,0,Action,PG13,77710753,6.4,Stuart Baird,2.2000000000000002,0
1125,2002,tt0121765,Star Wars: Episode II - Attack of the Clones,dubious,0,Action,PG,148945610,6.7,George Lucas,2.0,0.33333333333333331
1126,2002,tt0180052,The Adventures of Pluto Nash,men,0,Comedy,PG13,129517922,3.7,Ron Underwood,1.2,0
1127,2002,tt0280460,The Banger Sisters,ok,1,Comedy,R,12951792,5.6,Bob Dolman,2.6000000000000001,1.0
1128,2002,tt0258463,The Bourne Identity,notalk,0,Action,PG13,77710753,7.9,Doug Liman,1.8,0.0
1129,2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,0,Comedy,R,15542151,7.1,Peter Care,1.2,1.0
1130,2002,tt0279113,The Good Girl,ok,1,Comedy,R,10361434,6.5,Miguel Arteta,2.0,1.0
1131,2002,tt0274558,The Hours,ok,1,Drama,PG13,32379480,7.6,Stephen Daldry,4.7999999999999998,1.0
1132,2002,tt0278500,The Importance of Being Earnest,ok,1,Comedy,PG,19427688,6.9,Oliver Parker,2.7999999999999998,0
1133,2002,tt0167261,The Lord of the Rings: The Two Towers,notalk,0,Adventure,PG13,121746846,8.7,Peter Jackson,0.59999999999999998,0.40000000000000002
1134,2002,tt0289408,The Powerpuff Girls,ok,1,Animation,PG,32379480,6.5,Craig McCracken,1.6000000000000001,2.0
1135,2002,tt0258068,The Quiet American,men,0,Drama,R,25903584,7.1,Phillip Noyce,0.59999999999999998,0.66666666666666663
1136,2002,tt0298130,The Ring,ok,1,Horror,PG13,62168602,7.1,Gore Verbinski,2.3999999999999999,3.0
1137,2002,tt0292644,The Rules of Attraction,dubious,0,Comedy,R,5180717,6.8,Roger Avary,0.80000000000000004,1.0
1138,2002,tt0304669,The Santa Clause 2,notalk,0,Comedy,G,84186649,5.5,Michael Lembeck,0.40000000000000002,0.66666666666666663
1139,2002,tt0253867,The Sweetest Thing,ok,1,Comedy,R,55692706,5.0,Roger Kumble,1.2,0
1140,2002,tt0293662,The Transporter,nowomen,0,Action,PG13,27198764,6.8,Louis Leterrier,0.40000000000000002,2.5
1141,2002,tt0290095,The Tuxedo,nowomen,0,Action,PG13,77710753,5.2,Kevin Donovan,0.40000000000000002,0.40000000000000002
1142,2002,tt0133240,Treasure Planet,notalk,0,Animation,PG,129517922,7.0,Ron Clements,0.40000000000000002,1.5
1143,2002,tt0283084,Tuck Everlasting,ok,1,Drama,PG,19427688,6.7,Jay Russell,1.3999999999999999,1.6666666666666667
1144,2002,tt0313737,Two Weeks Notice,ok,1,Comedy,PG13,77710753,6.0,Marc Lawrence,3.6000000000000001,2.0
1145,2002,tt0277434,We Were Soldiers,ok,1,Action,R,90662545,7.1,Randall Wallace,2.6000000000000001,1.0
1146,2002,tt0298228,Whale Rider,ok,1,Drama,PG13,5569271,7.7,Niki Caro,1.0,1.0
1147,2002,tt0283139,White Oleander,ok,1,Drama,PG13,20722867,7.2,Peter Kosminsky,1.0,1.0
1148,2002,tt0295701,xXx,notalk,0,Action,PG13,90662545,5.8,Rob Cohen,2.0,0.0
1149,2001,tt0268978,A Beautiful Mind,notalk,0,Biography,PG13,102635985,8.2,Ron Howard,2.7999999999999998,0.0
1150,2001,tt0183790,A Knight&#39;s Tale,men,0,Action,PG13,53949684,6.9,Brian Helgeland,0.80000000000000004,0.0
1151,2001,tt0164334,Along Came A Spider,ok,1,Thriller,R,36843687,6.3,Lee Tamahori,1.3999999999999999,1.0
1152,2001,tt0244000,American Outlaws,notalk,0,Action,PG13,46054609,6.0,Les Mayfield,0.80000000000000004,0.33333333333333331
1153,2001,tt0218817,Antitrust,men,0,Crime,PG13,39475379,6.1,Peter Howitt,0.59999999999999998,0.0
1154,2001,tt0212720,Artificial Intelligence: AI,notalk,0,Adventure,PG13,118426136,7.1,Steven Spielberg,1.2,0
1155,2001,tt0230011,Atlantis: The Lost Empire,notalk,0,Animation,PG,118426136,6.8,Gary Trousdale,0.20000000000000001,0.55555555555555558
1156,2001,tt0265086,Black Hawk Down,nowomen,0,Drama,R,125005366,7.7,Ridley Scott,1.8,0.0
1157,2001,tt0221027,Blow,notalk,0,Biography,R,39475379,7.6,Ted Demme,1.8,0
1158,2001,tt0243155,Bridget Jones&#39;s Diary,ok,1,Comedy,R,32896149,6.7,Sharon Maguire,3.7999999999999998,2.0
1159,2001,tt0260866,Don&#39;t Say A Word,ok,1,Crime,R,65792298,6.3,Gary Fleder,2.7999999999999998,1.0
1160,2001,tt0246578,Donnie Darko,dubious,0,Drama,R,5921307,8.1,Richard Kelly,0.59999999999999998,3.0
1161,2001,tt0240462,Dr. Dolittle 2,ok,1,Comedy,PG,94740909,4.6,Steve Carr,1.3999999999999999,1.0
1162,2001,tt0251075,Evolution,ok,1,Comedy,PG13,105267677,6.0,Ivan Reitman,1.3999999999999999,1.0
1163,2001,tt0120681,From Hell,dubious,0,Horror,R,46054609,6.8,Albert Hughes,2.3999999999999999,0.25
1164,2001,tt0162346,Ghost World,ok,1,Comedy,R,7237153,7.5,Terry Zwigoff,3.0,1.0
1165,2001,tt0280707,Gosford Park,ok,1,Drama,R,23685227,7.3,Robert Altman,2.2000000000000002,1.0
1166,2001,tt0212985,Hannibal,ok,1,Crime,R,114478598,6.7,Ridley Scott,2.3999999999999999,0
1167,2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,1,Adventure,PG,164480745,7.5,Chris Columbus,1.8,3.0
1168,2001,tt0248845,Hedwig and the Angry Inch,ok,1,Comedy,R,7895076,7.8,John Cameron Mitchell,1.0,1.3333333333333333
1169,2001,tt0253126,High Heels and Low Lifes,ok,1,Action,R,13158460,6.2,Mel Smith,1.0,0
1170,2001,tt0160399,Impostor,nowomen,0,Drama,R,52633838,6.2,Gary Fleder,0.40000000000000002,0.59999999999999998
1171,2001,tt0211443,Jason X,ok,1,Horror,R,18421843,4.4,James Isaac,1.0,1.5
1172,2001,tt0261392,Jay and Silent Bob Strike Back,ok,1,Comedy,R,28948611,6.9,Kevin Smith,1.3999999999999999,0
1173,2001,tt0263488,Jeepers Creepers,ok,1,Horror,R,13158460,6.1,Victor Salva,2.2000000000000002,2.0
1174,2001,tt0236348,Josie and the Pussycats,ok,1,Comedy,PG13,28948611,5.3,Harry Elfont,1.3999999999999999,1.0
1175,2001,tt0035423,Kate &amp; Leopold,men,0,Comedy,PG13,63160606,6.3,James Mangold,1.6000000000000001,1.3333333333333333
1176,2001,tt0271027,Kiss of the Dragon,notalk,0,Action,R,32896149,6.6,Chris Nahon,0.40000000000000002,0.66666666666666663
1177,2001,tt0264761,Kissing Jessica Stein,ok,1,Comedy,R,1973769,6.7,Charles Herman-Wurmfeld,1.0,1.0
1178,2001,tt0242587,L.I.E.,notalk,0,Crime,R,921092,7.2,Michael Cuesta,0.0,0.0
1179,2001,tt0146316,Lara Croft: Tomb Raider,nowomen,0,Action,PG13,123689520,5.7,Simon West,1.3999999999999999,0.0
1180,2001,tt0250494,Legally Blonde,ok,1,Comedy,PG13,23685227,6.2,Robert Luketic,2.6000000000000001,2.0
1181,2001,tt0258273,Lovely and Amazing,ok,1,Comedy,R,328961,6.9,Nicole Holofcener,2.6000000000000001,4.0
1182,2001,tt0166276,Monkeybone,dubious,0,Animation,PG13,98688447,4.7,Henry Selick,1.3999999999999999,0.0
1183,2001,tt0265343,Monsoon Wedding,ok,1,Comedy,R,1579015,7.4,Mira Nair,1.0,1.0
1184,2001,tt0198781,"Monsters, Inc.",notalk,0,Animation,G,151322285,8.1,Pete Docter,1.3999999999999999,0.33333333333333331
1185,2001,tt0203009,Moulin Rouge!,ok,1,Drama,PG13,69739836,7.7,Baz Luhrmann,5.2000000000000002,1.0
1186,2001,tt0166924,Mulholland Dr.,ok,1,Drama,R,19737689,8.0,David Lynch,1.6000000000000001,1.0
1187,2001,tt0161860,Nowhere in Africa,ok,1,Biography,R,8552999,7.7,Caroline Link,1.0,1.0
1188,2001,tt0240772,Ocean&#39;s Eleven,notalk,0,Crime,PG13,111846906,7.8,Steven Soderbergh,0.0,0.0
1189,2001,tt0181739,Osmosis Jones,dubious,0,Animation,PG,92109217,6.2,Bobby Farrelly,1.2,0.0
1190,2001,tt0213149,Pearl Harbor,men,0,Action,PG13,199350663,6.0,Michael Bay,0.59999999999999998,0.0
1191,2001,tt0206275,Save the Last Dance,ok,1,Drama,PG13,17105997,6.1,Thomas Carter,1.0,1.3333333333333333
1192,2001,tt0256380,Shallow Hal,ok,1,Comedy,PG13,52633838,5.9,Bobby Farrelly,2.6000000000000001,1.6666666666666667
1193,2001,tt0286112,Shaolin Soccer,nowomen,0,Action,PG,13158460,7.3,Stephen Chow,0.0,0
1194,2001,tt0126029,Shrek,notalk,0,Animation,PG,65792298,7.9,Andrew Adamson,2.0,1.25
1195,2001,tt0244970,Someone Like You...,ok,1,Comedy,PG13,30264457,6.1,Tony Goldwyn,3.3999999999999999,1.0
1196,2001,tt0227538,Spy Kids,ok,1,Action,PG,46054609,5.4,Robert Rodriguez,3.2000000000000002,4.0
1197,2001,tt0247745,Super Troopers,notalk,0,Comedy,R,3947538,7.1,Jay Chandrasekhar,0.20000000000000001,0.0
1198,2001,tt0232500,The Fast and the Furious,notalk,0,Action,PG13,50002146,6.7,Rob Cohen,1.6000000000000001,1.0
1199,2001,tt0221218,The Glass House,ok,1,Thriller,PG13,28948611,5.8,Daniel Sackheim,2.3999999999999999,1.0
1200,2001,tt0290879,The Legend of Suriyothai,ok,1,Action,R,11842614,6.6,Chatrichalerm Yukol,1.0,1.0
1201,2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk,0,Adventure,PG13,143427209,8.8,Peter Jackson,1.2,0.5
1202,2001,tt0268995,The Majestic,notalk,0,Drama,PG,94740909,6.9,Frank Darabont,1.2,0.0
1203,2001,tt0267804,The One,nowomen,0,Action,PG13,64476452,5.9,James Wong,1.3999999999999999,1.5
1204,2001,tt0230600,The Others,ok,1,Horror,PG13,22369381,7.6,Alejandro Amenábar,2.2000000000000002,1.0
1205,2001,tt0247638,The Princess Diaries,ok,1,Comedy,G,39475379,6.2,Garry Marshall,3.0,2.5
1206,2001,tt0265666,The Royal Tenenbaums,ok,1,Comedy,R,36843687,7.6,Wes Anderson,2.0,1.5
1207,2001,tt0209475,The Wedding Planner,ok,1,Comedy,PG13,36843687,5.2,Adam Shankman,2.2000000000000002,1.0
1208,2001,tt0245674,Thir13en Ghosts,notalk,0,Horror,R,25001073,5.5,Steve Beck,0.40000000000000002,0
1209,2001,tt0139654,Training Day,notalk,0,Crime,R,59213068,7.7,Antoine Fuqua,0.20000000000000001,0.0
1210,2001,tt0242998,Valentine,men,0,Horror,R,13158460,4.7,Jamie Blanks,0.0,0.0
1211,2001,tt0259711,Vanilla Sky,notalk,0,Fantasy,R,92109217,6.9,Cameron Crowe,2.2000000000000002,0.33333333333333331
1212,2001,tt0196229,Zoolander,ok,1,Comedy,PG13,36843687,6.6,Ben Stiller,2.2000000000000002,0
1213,2000,tt0191754,28 Days,ok,1,Comedy,PG13,58175060,6.0,Betty Thomas,3.3999999999999999,3.0
1214,2000,tt0181875,Almost Famous,ok,1,Drama,R,81174503,7.9,Cameron Crowe,2.6000000000000001,1.0
1215,2000,tt0144084,American Psycho,notalk,0,Crime,R,10823267,7.6,Mary Harron,0.80000000000000004,0.0
1216,2000,tt0221889,Beautiful Creatures,ok,1,Comedy,R,67645419,5.9,Bill Eagles,2.0,1.0
1217,2000,tt0218839,Best in Show,ok,1,Comedy,PG13,8117450,7.5,Christopher Guest,2.2000000000000002,2.0
1218,2000,tt0249462,Billy Elliot,ok,1,Comedy,PG13,6764542,7.7,Stephen Daldry,1.0,1.0
1219,2000,tt0181984,Boiler Room,notalk,0,Crime,R,12176175,7.0,Ben Younger,0.20000000000000001,0.0
1220,2000,tt0204946,Bring It On,ok,1,Comedy,PG13,13529084,5.9,Peyton Reed,2.3999999999999999,2.0
1221,2000,tt0162222,Cast Away,notalk,0,Adventure,PG13,114997212,7.7,Robert Zemeckis,0.0,0.0
1222,2000,tt0173716,Cecil B. Demented,ok,1,Comedy,R,13529084,6.2,John Waters,1.6000000000000001,2.0
1223,2000,tt0210616,Center Stage,ok,1,Drama,PG13,24352351,6.6,Nicholas Hytner,1.0,1.0
1224,2000,tt0160127,Charlie&#39;s Angels,ok,1,Action,PG13,121761754,5.5,McG,4.0,2.0
1225,2000,tt0120630,Chicken Run,ok,1,Animation,G,56822152,7.1,Peter Lord,1.6000000000000001,1.2
1226,2000,tt0241303,Chocolat,ok,1,Drama,PG13,33822710,7.3,Lasse Hallström,1.6000000000000001,1.0
1227,2000,tt0200550,Coyote Ugly,men,0,Comedy,PG13,60880877,5.6,David McNally,0.80000000000000004,0.0
1228,2000,tt0168629,Dancer in the Dark,ok,1,Crime,R,16911355,8.0,Lars von Trier,2.0,2.0
1229,2000,tt0242423,"Dude, Where&#39;s My Car",men,0,Comedy,PG13,18940717,5.5,Danny Leiner,0.40000000000000002,0.0
1230,2000,tt0195685,Erin Brockovich,ok,1,Biography,R,67645419,7.3,Steven Soderbergh,2.0,3.0
1231,2000,tt0195714,Final Destination,notalk,0,Horror,R,31116893,6.7,James Wong,0.40000000000000002,2.75
1232,2000,tt0172495,Gladiator,nowomen,0,Action,R,139349563,8.5,Ridley Scott,0.59999999999999998,0.0
1233,2000,tt0187078,Gone in Sixty Seconds,notalk,0,Action,PG13,139755436,6.5,Dominic Sena,0.80000000000000004,0.0
1234,2000,tt0146882,High Fidelity,men,0,Comedy,R,27058168,7.6,Stephen Frears,1.0,0
1235,2000,tt0164052,Hollow Man,ok,1,Sci-Fi,R,121761754,5.7,Paul Verhoeven,2.2000000000000002,1.6666666666666667
1236,2000,tt0185431,Little Nicky,notalk,0,Comedy,PG13,108232671,5.3,Steven Brill,1.2,0.0
1237,2000,tt0199725,Love &amp; Basketball,ok,1,Drama,PG13,20293626,7.2,Gina Prince-Bythewood,1.6000000000000001,2.0
1238,2000,tt0212338,Meet the Parents,men,0,Comedy,PG13,74409961,7.0,Jay Roach,1.2,0
1239,2000,tt0209144,Memento,notalk,0,Mystery,R,6764542,8.5,Christopher Nolan,1.2,0.0
1240,2000,tt0212346,Miss Congeniality,ok,1,Action,PG13,60880877,6.1,Donald Petrie,3.7999999999999998,0
1241,2000,tt0183523,Mission to Mars,notalk,0,Adventure,PG,121761754,5.5,Brian De Palma,1.2,0.0
1242,2000,tt0190590,"O Brother, Where Art Thou?",nowomen,0,Adventure,PG13,35175618,7.8,Joel Coen,1.3999999999999999,0.66666666666666663
1243,2000,tt0134847,Pitch Black,ok,1,Action,R,31116893,7.1,David Twohy,2.6000000000000001,1.6000000000000001
1244,2000,tt0257001,Pokemon: The Movie 2000,men,0,Animation,G,40587251,5.8,Michael Haigney,0.0,0.0
1245,2000,tt0199753,Red Planet,nowomen,0,Action,PG13,108232671,5.6,Antony Hoffman,1.8,0.33333333333333331
1246,2000,tt0210945,Remember the Titans,notalk,0,Biography,PG,40587251,7.7,Boaz Yakin,0.40000000000000002,0.0
1247,2000,tt0180093,Requiem for a Dream,ok,1,Drama,R,6088088,8.4,Darren Aronofsky,2.2000000000000002,0
1248,2000,tt0122459,Return to Me,dubious,0,Comedy,PG,32469801,6.9,Bonnie Hunt,0.80000000000000004,0
1249,2000,tt0165929,Romeo Must Die,nowomen,0,Action,R,33822710,6.1,Andrzej Bartkowiak,0.40000000000000002,0.66666666666666663
1250,2000,tt0213203,Rugrats in Paris:,ok,1,Animation,G,40587251,6.1,Stig Bergqvist,1.2,1.8888888888888888
1251,2000,tt0195234,Saving Grace,ok,1,Comedy,R,5411634,6.9,Nigel Cole,1.3999999999999999,1.0
1252,2000,tt0134084,Scream 3,ok,1,Horror,R,54116335,5.5,Wes Craven,1.6000000000000001,2.5
1253,2000,tt0203119,Sexy Beast,men,0,Crime,R,5817506,7.3,Jonathan Glazer,0.80000000000000004,0.0
1254,2000,tt0184894,Shanghai Noon,notalk,0,Action,PG13,74409961,6.6,Tom Dey,1.2,0.5
1255,2000,tt0208092,Snatch.,nowomen,0,Comedy,R,13529084,8.3,Guy Ritchie,0.40000000000000002,0.0
1256,2000,tt0210299,Songcatcher,ok,1,Drama,PG13,2435235,7.2,Maggie Greenwald,1.0,1.0
1257,2000,tt0163978,The Beach,notalk,0,Adventure,R,67645419,6.6,Danny Boyle,0.40000000000000002,1.0
1258,2000,tt0209958,The Cell,men,0,Sci-Fi,R,47351793,6.3,Tarsem Singh,1.3999999999999999,1.0
1259,2000,tt0120917,The Emperor&#39;s New Groove,ok,1,Animation,G,135290838,7.3,Mark Dindal,1.3999999999999999,1.8333333333333333
1260,2000,tt0219699,The Gift,dubious,0,Drama,R,13529084,6.7,Sam Raimi,2.3999999999999999,0.0
1261,2000,tt0187393,The Patriot,dubious,0,Action,R,148819922,7.1,Roland Emmerich,1.0,0.0
1262,2000,tt0138749,The Road to El Dorado,nowomen,0,Animation,PG,128526296,6.8,Bibo Bergeron,0.59999999999999998,0
1263,2000,tt0202677,The Way of the Gun,men,0,Action,R,12176175,6.7,Christopher McQuarrie,0.0,0.0
1264,2000,tt0190138,The Whole Nine Yards,ok,1,Comedy,R,32469801,6.7,Jonathan Lynn,2.0,2.0
1265,2000,tt0146309,Thirteen days,notalk,0,Drama,PG13,108232671,7.3,Roger Donaldson,0.0,0.0
1266,2000,tt0120913,Titan A.E.,ok,1,Animation,PG,101468129,6.6,Don Bluth,2.2000000000000002,2.0
1267,2000,tt0217869,Unbreakable,nowomen,0,Drama,PG13,99091212,7.2,M. Night Shyamalan,2.3999999999999999,0.0
1268,2000,tt0182508,Urbania,notalk,0,Drama,R,304404,7.0,Jon Shear,0.40000000000000002,0.0
1269,2000,tt0190865,Vertical Limit,notalk,0,Action,PG13,101468129,5.8,Martin Campbell,0.0,0.0
1270,2000,tt0161081,What Lies Beneath,ok,1,Drama,PG13,121761754,6.6,Robert Zemeckis,1.6000000000000001,1.0
1271,2000,tt0207201,What Women Want,notalk,0,Comedy,PG13,87939045,6.4,Nancy Meyers,1.3999999999999999,0.59999999999999998
1272,2000,tt0198021,Where the Heart Is,ok,1,Comedy,PG13,20293626,6.8,Matt Williams,3.0,1.3333333333333333
1273,2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,1,Action,PG13,20293626,7.9,Ang Lee,1.2,1.0
1274,2000,tt0120903,X-Men,notalk,0,Action,PG13,101468129,7.4,Bryan Singer,3.2000000000000002,1.3333333333333333
1275,1999,tt0147800,10 Things I Hate About You,ok,1,Comedy,PG13,18180006,7.2,Gil Junger,1.3999999999999999,2.3333333333333335
1276,1999,tt0134273,8MM,notalk,0,Crime,R,55938481,6.5,Joel Schumacher,0.59999999999999998,0.0
1277,1999,tt0169547,American Beauty,ok,1,Drama,R,20976930,8.4,Sam Mendes,2.6000000000000001,1.0
1278,1999,tt0163651,American Pie,men,0,Comedy,R,16781544,7.0,Paul Weitz,0.80000000000000004,0
1279,1999,tt0122933,Analyze This,notalk,0,Comedy,R,41953861,6.7,Harold Ramis,0.59999999999999998,0.20000000000000001
1280,1999,tt0166485,Anna and the King,men,0,Drama,PG13,104884652,6.7,Andy Tennant,0.80000000000000004,0.0
1281,1999,tt0149691,Anywhere But Here,dubious,0,Comedy,PG13,32164627,6.1,Wayne Wang,1.2,0.5
1282,1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk,0,Action,PG13,48946171,6.6,Jay Roach,0.80000000000000004,0.0
1283,1999,tt0120601,Being John Malkovich,ok,1,Comedy,R,18180006,7.8,Spike Jonze,2.2000000000000002,1.0
1284,1999,tt0165643,Black and White,ok,1,Crime,R,13984620,5.0,James Toback,1.3999999999999999,1.0
1285,1999,tt0181316,Blue Streak,notalk,0,Action,PG13,50344633,6.2,Les Mayfield,0.40000000000000002,0.0
1286,1999,tt0171804,Boys Don&#39;t Cry,ok,1,Biography,R,2796924,7.6,Kimberly Peirce,1.8,0
1287,1999,tt0179116,But I&#39;m a Cheerleader,ok,1,Comedy,R,1678154,6.5,Jamie Babbit,2.0,1.0
1288,1999,tt0144814,Carrie 2: The Rage,ok,1,Horror,R,29367703,4.6,Katt Shea,1.6000000000000001,1.0
1289,1999,tt0139134,Cruel Intentions,ok,1,Drama,R,15383082,6.9,Roger Kumble,3.3999999999999999,0
1290,1999,tt0144168,Dick,ok,1,Comedy,PG13,18180006,6.1,Andrew Fleming,3.2000000000000002,1.0
1291,1999,tt0120655,Dogma,dubious,0,Adventure,R,13984620,7.4,Kevin Smith,0.0,2.0
1292,1999,tt0157503,Drop Dead Gorgeous,ok,1,Comedy,PG13,13984620,6.5,Michael Patrick Jann,3.0,1.0
1293,1999,tt0126886,Election,ok,1,Comedy,R,11886927,7.3,Alexander Payne,2.2000000000000002,1.6666666666666667
1294,1999,tt0120663,Eyes Wide Shut,ok,1,Drama,R,90900032,7.3,Stanley Kubrick,1.8,1.0
1295,1999,tt0137523,Fight Club,notalk,0,Drama,R,90900032,8.9,David Fincher,0.59999999999999998,0.0
1296,1999,tt0155711,Flawless,notalk,0,Comedy,R,37758475,6.4,Joel Schumacher,1.6000000000000001,0.0
1297,1999,tt0126916,For Love of the Game,men,0,Drama,PG13,69923101,6.5,Sam Raimi,1.8,0.0
1298,1999,tt0177789,Galaxy Quest,notalk,0,Action,PG,62930791,7.3,Dean Parisot,1.6000000000000001,0.0
1299,1999,tt0172493,"Girl, Interrupted",ok,1,Biography,R,33563089,7.3,James Mangold,2.2000000000000002,1.25
1300,1999,tt0139239,Go!,ok,1,Comedy,R,9090003,7.3,Doug Liman,1.6000000000000001,0
1301,1999,tt0155776,Jawbreaker,ok,1,Comedy,R,4195386,5.4,Darren Stein,1.6000000000000001,1.0
1302,1999,tt0175880,Magnolia,notalk,0,Drama,R,51743095,8.0,Paul Thomas Anderson,0.0,0.0
1303,1999,tt0158811,Muppets From Space,ok,1,Adventure,G,33563089,6.2,Tim Hill,1.0,1.6666666666666667
1304,1999,tt0132347,Mystery Men,nowomen,0,Action,PG13,95095418,6.0,Kinka Usher,1.0,0
1305,1999,tt0125439,Notting Hill,ok,1,Comedy,PG13,58735405,7.0,Roger Michell,2.2000000000000002,3.0
1306,1999,tt0151804,Office Space,notalk,0,Comedy,R,13984620,7.8,Mike Judge,0.40000000000000002,0.0
1307,1999,tt0120784,Payback,notalk,0,Action,R,69923101,7.1,Brian Helgeland,1.0,0.0
1308,1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk,0,Animation,G,41953861,5.7,Kunihiko Yuyama,0.0,0.0
1309,1999,tt0129332,Ravenous,notalk,0,Horror,R,16781544,7.1,Antonia Bird,0.59999999999999998,0.0
1310,1999,tt0162661,Sleepy Hollow,ok,1,Drama,R,97892342,7.4,Tim Burton,3.2000000000000002,1.5
1311,1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious,0,Animation,R,29367703,7.8,Trey Parker,0.0,0.0
1312,1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,1,Action,PG,160823133,6.6,George Lucas,3.2000000000000002,1.0
1313,1999,tt0164912,Stuart Little,notalk,0,Animation,PG,146838513,5.9,Rob Minkoff,0.80000000000000004,0.33333333333333331
1314,1999,tt0120855,Tarzan,men,0,Animation,G,202776994,7.2,Chris Buck,1.0,1.1200000000000001
1315,1999,tt0120657,The 13th Warrior,dubious,0,Action,R,174807753,6.6,John McTiernan,0.80000000000000004,0.66666666666666663
1316,1999,tt0185937,The Blair Witch Project,ok,1,Horror,R,839077,6.4,Daniel Myrick,1.0,1.0
1317,1999,tt0144117,The Boondock Saints,nowomen,0,Action,R,9789234,7.9,Troy Duffy,0.20000000000000001,0.0
1318,1999,tt0120689,The Green Mile,notalk,0,Crime,R,83907722,8.5,Frank Darabont,2.2000000000000002,0.5
1319,1999,tt0171363,The Haunting,ok,1,Fantasy,PG13,111876962,4.9,Jan de Bont,3.2000000000000002,0
1320,1999,tt0129167,The Iron Giant,nowomen,0,Animation,PG,69923101,8.0,Brad Bird,1.0,0.0
1321,1999,tt0133093,The Matrix,ok,1,Action,R,90900032,8.7,Andy Wachowski,3.2000000000000002,7.5
1322,1999,tt0120616,The Mummy,notalk,0,Action,PG13,111876962,7.0,Stephen Sommers,1.8,0.14285714285714285
1323,1999,tt0167404,The Sixth Sense,dubious,0,Drama,PG13,55938481,8.2,M. Night Shyamalan,2.0,0.0
1324,1999,tt0134119,The Talented Mr. Ripley,dubious,0,Crime,R,55938481,7.3,Anthony Minghella,3.2000000000000002,1.0
1325,1999,tt0144640,Three to Tango,notalk,0,Comedy,PG13,27969241,6.1,Damon Santostefano,1.2,0.0
1326,1999,tt0151568,Topsy-Turvy,ok,1,Biography,R,27969241,7.4,Mike Leigh,1.0,5.0
1327,1999,tt0120363,Toy Story 2,notalk,0,Animation,G,125861583,7.9,John Lasseter,2.2000000000000002,0.625
1328,1999,tt0120458,Virus,dubious,0,Action,R,104884652,4.8,John Bruno,1.0,0.0
1329,1999,tt0120891,Wild Wild West,men,0,Action,PG13,244730855,4.8,Barry Sonnenfeld,1.2,0.83333333333333337
1330,1999,tt0131646,Wing Commander,men,0,Action,PG13,41953861,4.1,Chris Roberts,0.80000000000000004,0.0
1331,1998,tt0120577,54,notalk,0,Drama,R,18578720,5.8,Mark Christopher,0.59999999999999998,0.0
1332,1998,tt0120623,A Bug&#39;s Life,ok,1,Animation,G,64310954,7.2,John Lasseter,2.0,1.9090909090909092
1333,1998,tt0120586,American History X,men,0,Crime,R,14291323,8.6,Tony Kaye,0.0,0.0
1334,1998,tt0120591,Armageddon,notalk,0,Action,PG13,200078524,6.6,Michael Bay,2.3999999999999999,0.66666666666666663
1335,1998,tt0120603,Beloved,ok,1,Drama,R,75744013,5.8,Jonathan Demme,1.2,2.0
1336,1998,tt0120611,Blade,notalk,0,Action,R,64310954,7.1,Stephen Norrington,0.40000000000000002,2.0
1337,1998,tt0144120,Bride of Chucky,notalk,0,Comedy,R,35728308,5.3,Ronny Yu,1.2,2.0
1338,1998,tt0118789,Buffalo &#39;66,notalk,0,Comedy,R,2143698,7.5,Vincent Gallo,1.0,0.0
1339,1998,tt0118929,Dark City,notalk,0,Mystery,R,38586572,7.7,Alex Proyas,1.2,0.25
1340,1998,tt0120647,Deep Impact,ok,1,Action,PG13,114330585,6.1,Mimi Leder,2.6000000000000001,1.5
1341,1998,tt0134619,Disturbing Behavior,notalk,0,Horror,R,21436985,5.5,David Nutter,0.40000000000000002,0.0
1342,1998,tt0127536,Elizabeth,ok,1,Biography,R,35728308,7.5,Shekhar Kapur,2.3999999999999999,1.0
1343,1998,tt0120660,Enemy of the State,notalk,0,Action,R,121476247,7.3,Tony Scott,1.8,0.0
1344,1998,tt0120631,Ever After,ok,1,Comedy,PG13,37157440,7.0,Andy Tennant,1.8,1.5
1345,1998,tt0120669,Fear and Loathing in Las Vegas,notalk,0,Comedy,R,26438948,7.7,Terry Gilliam,1.8,0.0
1346,1998,tt0154420,Festen (The Celebration),dubious,0,Drama,R,1857872,8.1,Thomas Vinterberg,0.0,0.0
1347,1998,tt0162973,Get Real,men,0,Comedy,R,2858265,7.7,Simon Shore,0.0,0
1348,1998,tt0120685,Godzilla,dubious,0,Action,PG13,178641539,5.3,Roland Emmerich,0.80000000000000004,1.0
1349,1998,tt0120694,Halloween H20: 20 Years Later,ok,1,Horror,R,24295249,5.6,Steve Miner,2.0,1.8
1350,1998,tt0147612,Happiness,ok,1,Comedy,NR,4287397,7.8,Todd Solondz,2.3999999999999999,3.0
